PMID,Year,Title
41930400,2026,Post-Catheter Ablation Long-Term Antithrombotic Strategies in Atrial Fibrillation: A Network Meta-Analysis of Randomized Controlled Trials.
41919393,2026,Lesion Durability of the Second Generation Pentaspline Pulsed Field Ablation CatheterPhase 2 Results.
41919387,2026,"Safety and Chronic Atrial Lesion Formation With a Large-Tip, Contact-Force-Sensing Multipolar Pulsed Field Ablation Catheter: Effect of Application Number in a Porcine Beating Heart Model."
41919382,2026,Differential Impact of Low Voltage Area Radiofrequency Ablation on Recurrence of Atrial Fibrillation Versus Atrial Tachycardia in Patients With Persistent Atrial Fibrillation.
41914182,2026,Optimal Ablation Strategies for Persistent Atrial Fibrillation With Heart Failure: Three-Year Follow-Up of a Prospective Multicenter Randomized Trial.
41914154,2026,Anticoagulation De-escalation After Atrial Fibrillation Ablation: Evidence From the OCEAN and ALONE-AF Randomized Trials.
41914149,2026,Clinical Impact of Rare Variants in Racial and Ethnic Minorities With Atrial Fibrillation.
41914147,2026,Win Ratio Analysis of an Extensive Ablation Strategy in Patients With Persistent Atrial Fibrillation: Insights From the EARNEST-PVI Randomized Trial.
41884890,2026,Hemolysis Profile of a Novel Balloon-Filled Basket Pulsed Field Ablation Catheter.
41766533,2026,Shocking Practices of Pediatric Electrophysiologists: Contemporary Defibrillation Testing Data From a Multicenter National CIED Registry.
41744095,2026,NURSE-Led Care in Patients Undergoing Catheter Ablation for Atrial Fibrillation: The NURSECAT-AF Randomized Trial.
41744085,2026,Right and Left Atrial Dysfunction as Independent Cardiovascular Risk Factors: A UK Biobank Study.
41744082,2026,Impact of Catheter Configuration on the Mapping of Atrial Fibrillation.
41738150,2026,Predictors of Favorable Neurological Outcomes Following Atrioesophageal Fistula After Radiofrequency Catheter Ablation for Atrial Fibrillation: A Subanalysis of the POTTER-AF Study.
41738131,2026,"Arrhythmia-Related Cardiovascular Disease Mortality Among Asian American, Native Hawaiian, and Pacific Islander Groups."
41738108,2026,Intravenous Amiodarone in Preexcited Atrial Fibrillation: A Systematic Review.
41732864,2026,"Postprocedural Anticoagulation After LAAO: Comparing DOACs, Warfarin, and Individual DOAC Agents."
41732857,2026,Risk Stratification for a Primary Prevention ICD: Performance of the MADIT-ICD Benefit Score in a Contemporary Real-World Cohort.
41725548,2026,Distinct Subdivisions of the Cingulo-Insular Region and Their Role in Modulating the Cardiac Sympathetic-Parasympathetic Balance.
41711031,2026,Utilization of Serum Metabolomics and Polygenic Risk Scores in a Novel Risk Stratification Tool for the Prediction of Incident Atrial Fibrillation.
41636062,2026,High-Repetition-Frequency Nanosecond Pulsed Field Ablation for Paroxysmal Atrial Fibrillation: 12-Month Outcomes From the SCENA-AF Trial.
41623097,2026,First Clinical Experience With Reversible Electroporation Mapping in Atrial Flutter.
41623095,2026,Ultra-Low Cryoablation for Scar-Related VT Ablation: Results From the US Early Feasibility Study.
41614256,2026,Impact of Congenital Substrate 3D Imaging Reconstruction to Guide VT Catheter Ablation: The CORECA Study.
41608798,2026,Left Ventricular Late Gadolinium Enhancement for Arrhythmic Risk Prediction in ARVC.
41603028,2026,Population Modeling Approach for Human Cardiac Arrhythmia Risk Prediction.
41582807,2026,Phenotypic Severity of-Related Bradycardia Is Independent of Dominant-Negative and Coupled Gating Effects.
41582806,2026,ECG-Based Prediction of Shock-Refractory Ventricular Fibrillation During Resuscitation Without Interrupting CPR.
41574428,2026,Arctic Front Advance Versus POLARx Cryoablation System for Pulmonary Vein Isolation in Patients With Atrial Fibrillation: A Single-Center Randomized Controlled Trial.
41557767,2026,Editors and Editorial Board.
41527819,2026,High Burden of Premature Ventricular Contractions Upregulates Transcriptional Markers of Inflammation and Promotes Adverse Cardiac Remodeling Linked to Cardiomyopathy.
41473962,2025,"Association of Race, Ethnicity, and Area Deprivation With the Prevalence of Atrial Fibrillation in a Large US Population."
41473951,2025,Loss-of-Function Mutation RyR2-A4860G Confers an Arrhythmia Phenotype in Mice Inconsistent With Calcium Release Deficiency Syndrome.
41451700,2025,Initial Experience With a Dual-Energy Lattice-Tip Catheter for Ventricular Tachycardia Ablation: Procedural Feasibility and Emerging Safety Warning.
41451505,2025,Factors Influencing Lesion Titration in a Monopolar Pulsed-Field Ablation Point Catheter: A Preclinical Study.
41446938,2025,"Interatrial Synchronized Pacing at the Posterosuperior Bundle: Feasibility, Mechanism, and Mid-Term Outcomes."
41446932,2025,Impact of GLP-1 Receptor Agonist Therapy on Atrial Fibrillation Recurrence After Catheter Ablation in Obese Patients: A Real-World Data Analysis.
41446931,2025,4D Digital Heart Model-Guided Left and Right Ventricular Lead Placement for Cardiac Resynchronization Therapy: Results of MAPIT-CRT Trial.
41446918,2025,Dose-Dependent Effects of Radiation on the Coronary Arteries: Results From a Preclinical Model of Single-Fraction Proton Beam Cardiac Radioablation.
41431897,2025,Convolutional Neural Network Models Leverage Morphological Rather Than Temporal Features to Detect Myocardial Diseases From 12-Lead Electrocardiograms.
41424268,2025,Athlete's Heart or Heart at Risk? Cardiac Remodeling and Exercise-Induced Ventricular Arrhythmias in Elite Athletes.
41332396,2025,Thyrotropin Directly Affects Cardiac Electrophysiology and Is Associated With AF Prevalence.
41328584,2025,Demonstration of Coronary Sinus Reentry by Ultrahigh-Resolution Mapping in Adults With Congenital Heart Disease.
41328581,2025,Cautionary Tales in LQTS 2: Reassuring History With Life-Threatening Arrhythmias.
41328579,2025,Predictors of Response to Cardiac Resynchronization Therapy in Pediatric Patients and Patients With Congenital Heart Disease.
41328578,2025,Pulsed Field Ablation-Related Hemolysis: Comparison Between Technologies.
41328577,2025,International Survey on Vein of Marshall Retrograde Ethanol Infusion.
41328576,2025,Metformin Protects Against Persistent Atrial Fibrillation in an Equine Model.
41328575,2025,Higher Daily Temperature Is Associated With Prolonged Device-Detected Atrial Fibrillation Episodes.
41328574,2025,"Safety, Efficacy, and Mid-Term Outcomes of Pulsed Field Ablation for Cavotricuspid Isthmus-Dependent Flutter: Real-World Data From a Major Health System Registry."
41328568,2025,Real-Time Prediction of Irreversible Lesion Size During Pulsed Field Ablation: Prospective Validation of a Novel Ablation Index Based on Contact Force and Number of Applications in a Swine Beating Heart Model.
41328558,2025,Fetal Bradycardia Prompting the Diagnosis and Management of Parental Long QT Syndrome.
41328553,2025,Detecting Local Myocardial Spatiotemporal Repolarization Gradients With Clinical Mapping Arrays.
41328543,2025,Smartwatches and Smart Scales With Body Composition May Interfere With Cardiac Implantable Electronic Devices.
41328541,2025,Lesion Durability Using a Circular Pulsed Field Ablation Catheter and Novel Mapping-Navigation System.
41327512,2025,Premature Depolarizations and Overdue Questions: Unmet Needs in PVC Cardiomyopathy Research.
41231774,2025,One-Year Outcomes of the MODULAR ATP Trial: A Novel Leadless Pacemaker in Wireless Communication With a Subcutaneous Implantable Cardioverter Defibrillator.
41222500,2025,Safety and Efficacy of the Novel OmniaSecure Defibrillation Lead Through Long-Term Follow-Up: Final Results From the LEADR Trial.
41159264,2025,Semaglutide After Catheter Ablation: A New Chapter in Atrial Fibrillation Care?
41159262,2025,CKAP4 Promotes Atrial Fibrosis and Enhances Atrial Fibrillation Vulnerability via WNT/&#x3b2;-Catenin Activation.
41159261,2025,MEPPC Syndrome: A Systematic Review and State-of-the-Art Paper.
41159253,2025,Incidence and Predictors of Acute Urinary Retention After Atrial Fibrillation Pulsed Field Ablation: A Word of Caution on Routine Atropine Administration.
41133296,2025,Insights Into Early Adoption and Physician Learning Curve of Pulsed Field Ablation in the United States.
41118447,2025,Left Atrial Thrombus Occurring in Sinus Rhythm: Role of Variants of the Atrial Septum.
41090224,2025,"High Rate Triggers Increased Atrial Release of BMP10, A Biomarker for Atrial Fibrillation and Stroke, and BMP10 Affects Ventricular Cardiomyocytes."
41090217,2025,Ventricular Duration Map Area as a Valuable and Effective Target for VT Ablation End Point in Ischemic Cardiomyopathy: The VEDUM FREEDOM Study.
41084804,2025,HCN4 Mutation Causing Familial Inappropriate Sinus Tachycardia Leads to a Conformational Change Mimicking cAMP Binding and Induces Constitutive Channel Activity.
41084803,2025,Lysosomal CaRelease Through TRPML1 Governs Ventricular Arrhythmia After Myocardial Infarction.
41078126,2025,Outcomes of Ventricular Tachycardia Catheter Ablation in Pediatric Arrhythmogenic Right Ventricular Cardiomyopathy.
41078115,2025,Relations of AI-Vascular Age Estimated From a Peripheral Pressure Waveform With Incident Atrial Fibrillation: The Framingham Heart Study.
41064855,2025,Effect of Semaglutide on Atrial Arrhythmias Recurrence Following Ablation for Atrial Fibrillation: A Prospective Study.
41031398,2025,Modified Unipolar Return Pulsed Field Ablation in Ventricular Myocardium.
41025260,2025,Prevalence and Clinical Impact of Postural Orthostatic Tachycardia Syndrome in Highly Symptomatic Long COVID.
41025252,2025,Prediction of Atrial Fibrillation From the ECG in the Community Using Deep Learning: A Multinational Study.
41025235,2025,Inhibition of Satellite Glial Cell Activation in Stellate Ganglia Prevents Ventricular Arrhythmogenesis and Remodeling After Myocardial Infarction.
41025231,2025,Rapid Electrocardiographic Protocol for Identifying Ventricular Arrhythmias From Specific Sites of the Right Coronary Cusp.
41025224,2025,Dual Epicardial and Endocardial Procedure (DEEP) for Persistent or Longstanding Persistent Atrial Fibrillation.
41000018,2025,Intellectual and Neurodevelopmental Delays in Pediatric Catecholaminergic Polymorphic Ventricular Tachycardia: Distinct Characteristics and a More Malignant Neurocardiac Phenotype.
41000017,2025,Efficacy of Low-Voltage-Area Ablation Is Enhanced in Patients With Advanced Left Atrial Enlargement: A Subanalysis of the SUPPRESS-AF Trial.
41000015,2025,Prevalence and Clinical Course of Suspected Acute Pericarditis Following Atrial Pulsed-Field Ablation.
40995633,2025,Vagal Influence on Atrial Electrograms: Differentiating Functional and Structural Fragmentation in Ganglionated Plexi Regions.
40995629,2025,Comparison of Extrastimulus Pacing Strategies for the Detection of Arrhythmogenic Substrate for Ventricular Tachycardia: Insights From a Porcine Ischemia-Reperfusion Injury Model.
40995621,2025,Mexiletine as Adjunctive Therapy in Atrial Fibrillation Following Dofetilide Treatment Failure.
40931811,2025,Clinical Role of the Noninvasive Abdominal Fetal ECG in the Detection and Monitoring of Fetal Tachycardia.
40875405,2025,RYR2 Variants in Catecholaminergic Polymorphic Ventricular Tachycardia Patients: Insights From Protein Structure and Clinical Data.
40875364,2025,Two Different Cryoballoon Systems for Treatment of Paroxysmal Atrial Fibrillation: Results From the CONTRAST-CRYO Trial.
40874318,2025,Feasibility and Safety of Pulsed Field Ablation for Coronary Sinus and Left Atrial Appendage Isolation and Mitral Isthmus Ablation: Acute and Chronic Findings.
40874316,2025,Role of Structural Versus Cellular Remodeling in Atrial Arrhythmogenesis: Insights From Personalized Digital Twins.
40874315,2025,Relationship Between Time-to-First Atrial Tachyarrhythmia Recurrence and Atrial Fibrillation Burden: Implications for Trial Design.
40874313,2025,Characteristics of Different Ventricular Electrogram Morphologies in Selective Left Bundle Branch Pacing.
40874310,2025,Ebstein Anomaly and Atrial Conduction: Big Does Not Mean Bad.
40874305,2025,Scar Voltage Mapping in Fast Ventricular Tachycardia for Identifying Functional Substrates of Tachycardia Isthmuses: A Proof-of-Concept Study.
40874304,2025,Cryoballoon Roof Line and Pulmonary Vein Isolation for Persistent Atrial Fibrillation: A Randomized Trial.
40856041,2025,Deep Learning Can Unmask Conduction Tissue Disease From an Ambulatory ECG.
40843508,2025,"Clinical Outcomes of Right Ventricular Apical, Septal, and Conduction System Pacing in the Medicare Population."
40740131,2025,2025 International Expert Practical Guide on the Use of the Pentaspline Pulsed Field Ablation System in Atrial Fibrillation Ablation Procedures.
40718936,2025,Heart Digital Twins Predict Features of Invasive Reentrant Circuits and Ablation Lesions in Scar-Dependent Ventricular Tachycardia.
40709472,2025,Latent Effects of Wildfire Particulate Matter on Resting Heart Rate Measured With Wearable Devices.
40709471,2025,Managing Oversensing in Extravascular ICDs: Lessons From Clinical Experience.
40709470,2025,Chasing Conduction Gaps Across the Roof Line: Nearby and Overlap Better Than Appendage Pacing.
40709469,2025,Regional Cardiac Denervation Predicts Sustained Ventricular Arrhythmias in Nonischemic Cardiomyopathy Patients Without LGE on CMR Imaging.
40709468,2025,Very Long-Term Follow-Up of Pulmonary Vein Isolation Using Cryoballoon for Catheter Ablation for Atrial Fibrillation: An 8-Year Multicenter Experience.
40709467,2025,Incidence of Pacing-Induced Cardiomyopathy Among Patients With Leadless Versus Transvenous Ventricular Pacemakers.
40709466,2025,2-Hydroxybenzylamine for Treatment of Atrial Fibrillation: A First-in-Human Clinical Pilot Trial.
40709465,2025,Machine Learning Identification of Athlete Sport Type Through ECG Analysis.
40709464,2025,Reported Incidence of Atrial Fibrillation Varies by Ethnicity and Presentation in the Multi-Ethnic Study of Atherosclerosis.
40557494,2025,Race Comparisons in Patients With Cardiac Sarcoidosis: Insights From the Cardiac Sarcoidosis Consortium.
40557493,2025,Early Atrial Remodeling Drives Arrhythmia in Fabry Disease.
40557492,2025,Wearable Irregular Heart Rhythm Detection Recurrences and Electrocardiographic Atrial Fibrillation Confirmation: The Fitbit Heart Study.
40510013,2025,How a Topological Mindset May Offer Extra Control During Mapping and Ablation of Left-Sided Reentrant Atrial Tachycardia.
40510012,2025,Feasibility of Machine Learned Intracardiac Electrograms to Predict Postinfarction Ventricular Scar Topography.
40495792,2025,Prompt Identification of the Location of Gap Conduction in the Mitral Isthmus Following Vein of Marshall Ethanol Infusion and Endocardial Ablation.
40485437,2025,Minimal Hemolytic Profile of the Monopolar Lattice-Tip Pulse Field Ablation System: An In Vivo Preclinical Porcine Assessment.
40474858,2025,Real-World Safety Profile of the Extravascular (EV) Implantable Defibrillator System: Insights From the MAUDE Database.
40455466,2025,Impact of Initial Extensive Ablation on Left Atrial Gaps During Redo Procedures and Subsequent Outcomes in Persistent Atrial Fibrillation.
40433698,2025,Long-Term Risk Assessment in Athletes With Complex Ventricular Arrhythmias.
40421533,2025,Mechanisms Underlying Sinus Node Dysfunction in a Rat Model of Genetic Atrial Cardiomyopathy.
40396224,2025,"Fragmented QRS, Arrhythmic Causes, and Myocardial Fibrosis Burden by Autopsy Among Countywide Sudden Deaths."
40392905,2025,Marshall-Plan Ablation Strategy Versus Pulmonary Vein Isolation in Persistent AF: A Randomized Controlled Trial.
40391444,2025,Validation of a Novel Risk Prediction Score for Sudden Cardiac Death in the Framingham Heart Study.
40391432,2025,STAR Locally Prolongs Effective Refractory Period and Increases Ventricular Tachycardia Cycle Length Without Short-Term Scar Formation or Functional Decline: Insights From a Translational Porcine Model Study.
40365668,2025,Stroke Mortality in Patients With Atrial Fibrillation/Flutter: Overall Trends and Sex Differences in the United States.
40357550,2025,Exploring the Hidden Side of Ventricular Arrhythmias in Elite Athletes With Structural Normal Hearts.
40326352,2025,Unraveling the Rhythm: Sex-Based Molecular Signatures of Sinus Node Function and Arrhythmia Susceptibility.
40276859,2025,Long-Term Clinical Benefits of Pulsed Field Ablation in Paroxysmal Atrial Fibrillation: Subanalyses From the Multicenter inspIRE Trial.
40270256,2025,ECGi QRS-T Subtraction Algorithm to Regionalize Nonpulmonary Vein Triggers of Atrial Fibrillation With Obscured P Waves.
40270255,2025,Different Incidence and Size of Silent Strokes After Pulsed Field Ablation With Circular Shaped Ablation Catheters.
40265247,2025,Heart Rate Mystery Unveiled: Sex Differences in Human Sinoatrial Node Genes and Female Tachycardia.
40242861,2025,Intermediate Monocytes and High Levels of Chemokine CCL3 Are Associated With Increased Risk of Atrial Fibrillation in the General Population.
40201954,2025,Computational Modeling of Effects ofGene Therapy on Ventricular Conduction Properties in Arrhythmogenic Cardiomyopathy.
40177752,2025,The PARADIGM Study: Procedural Augmented Reality Assessment in a 3-Dimensional Image-Guided Modality.
40177746,2025,"The ""420"" Cannabis Celebration and Atrial Fibrillation."
40143805,2025,Novel Protein-Based Biomarkers of Out-of-hospital Sudden Cardiac Death After Myocardial Infarction.
40143804,2025,One-Year Safety and Performance of a Dual-Chamber Leadless Pacemaker.
40115999,2025,Physical Activity Reduction in Patients Following ICD Therapy.
40115975,2025,(Doubts on) The Mechanistic Role of Pulmonary Veins Reconnection in Paroxysmal and Persistent Atrial Fibrillation: A Meta-Analysis of Mandatory Remapping Studies.
40109251,2025,Pulsed Field Ablation of Small Vessel-Related Arrhythmias: A New Catheter and Methods.
40109233,2025,Reduction in Left Atrial Epicardial Adipose Tissue Following Catheter Ablation for Atrial Fibrillation.
40104861,2025,Progression of Atrial Cardiomyopathy Predicts Subsequent Stroke: An Analysis of Left Atrial Low-Voltage Areas in Patients With Atrial Fibrillation Ablation.
39996305,2025,Multicenter Results of a Novel Pediatric Pacemaker in Neonates and Infants.
39989366,2025,Predicted Risk of Ventricular Arrhythmias in a Genome-First Population With Genetic Risk for Arrhythmogenic Right Ventricular Cardiomyopathy.
39989360,2025,Harmonized Definitions and Nomenclature for Use in Pulsed Field Ablation.
39989351,2025,Oxidative Stress Causes Mitochondrial and Electrophysiologic Dysfunction to Promote Atrial Fibrillation inMice.
39989348,2025,"Subcutaneous Implantable Defibrillators in Young Patients: Arrhythmias, Complications, and Physical Activity."
39973752,2025,Characteristics of Patients With the Arrhythmogenic Mitral Valve Prolapse Syndrome and Sudden Cardiac Arrest and Sustained Ventricular Arrhythmias.
39973621,2025,Sane Approach to Optimizing the Workload in Remote Monitoring of Cardiovascular Implantable Electronic Devices.
39973620,2025,Independent External Evaluation of Pediatric Hypertrophic Cardiomyopathy Risk Scores in Predicting Severe Ventricular Arrhythmias.
39963799,2025,Blanking Period After Catheter Ablation of Paroxysmal Atrial Fibrillation: Insights From Continuous Cardiac Monitoring.
39963785,2025,In Vivo Endocardial and Epicardial Mapping of Human Sinus Node: From Electrical Landmarks to Anatomical Landmarks.
39925304,2025,Sudden Cardiac Death in Childhood: Peaks in Teenagers.
39925268,2025,Comparing Phenotypes for Acute and Long-Term Response to Atrial Fibrillation Ablation Using Machine Learning.
39895523,2025,Impact of Diagnosis to Ablation Time on Recurrence of Atrial Fibrillation and Clinical Outcomes After Catheter Ablation: A Systematic Review and Meta-Analysis With Reconstructed Time-to-Event Data.
39895520,2025,Validation of a Demography-Based Adaptive QT Correction Formula Using Pediatric and Adult Datasets Acquired From Humans and Guinea Pigs.
39895487,2025,Global and Temporal Trends in Utilization and Outcomes of Implantable Cardioverter Defibrillators in Hypertrophic Cardiomyopathy.
39851050,2025,Characteristics of In Vivo Lesion Formation With a Temperature-Controlled Diamond-Tip Radiofrequency Ablation Catheter in the Ventricle: A Preclinical Model.
39851044,2025,"Effect of Sequential, Colocalized Radiofrequency and Pulsed Field Ablation on Cardiac Lesion Size and Histology."
39840428,2025,Complete Left Bundle Branch Block WithPattern and Long-Term Outcomes.
39758020,2025,Empirical Non-Pulmonary Vein Trigger Ablation for Management of Atrial Fibrillation: Is Cryoballoon Isolation of the Superior Vena Cava the Answer?
39758002,2025,Patient Empowerment in the Management of Atrial Fibrillation: The Missing Link for Improved Outcomes.
39704068,2024,Preprocedural Screening Tool to Guide Nonpulmonary Vein Trigger Testing in First-Time Atrial Fibrillation Ablation.
39704049,2024,Magnetic Resonance Imaging in the Assessment of the Risk of Sudden Death in Cardiac Sarcoidosis: What Is Extensive or Significant Late Gadolinium Enhancement?
39698744,2024,Pulsed Field Ablation Using Focal Contact Force-Sensing Catheters for Treatment of Atrial Fibrillation: 1-Year Outcomes of the ECLIPSE AF Study.
39697174,2024,Cryoballoon Pulmonary Vein Isolation With Versus Without Additional Right Atrial Linear Ablation for Persistent Atrial Fibrillation: The CRALAL Randomized Clinical Trial.
39697171,2024,Nurse-Led Multicomponent Behavioral Activation Intervention for Patients With Atrial Fibrillation: A Randomized Controlled Trial.
39676679,2024,Superior Vena Cava Isolation With Cryoballoon in AF Ablation: Randomized CAVAC AF Trial.
39676642,2024,Engineering of Generative Artificial Intelligence and Natural Language Processing Models to Accurately Identify Arrhythmia Recurrence.
39676628,2024,Approach to the Diagnosis and Management of Complex Fascicular Ventricular Tachycardias.
39670315,2024,Performance of ARVC Risk Calculators in (Likely) Pathogenic Plakophilin-2 Variant Carriers Without Definite ARVC Diagnosis.
39660469,2024,Association BetweenGenotypes and Atrial Fibrillation Recurrence Following Catheter Ablation: Prospective Multicenter Cohort Study.
39660449,2024,Coronary Involvement With Pulsed Field Ablation and Radiofrequency Ablation: Preclinical Insights.
39660435,2024,Discrimination Between Anterior and Posterior Left Atrial Roof Area Ablation by a Cryoballoon.
39660433,2024,Impact of Age on Smartphone-Based Screening for Atrial Fibrillation: A Prespecified Subgroup Analysis of the eBRAVE-AF Trial.
39624908,2024,Inappropriate Therapy and Shock Rates Between the Subcutaneous and Transvenous Implantable Cardiac Defibrillator: A Secondary Analysis of the PRAETORIAN Trial.
39624903,2024,In Vivo Mapping of Human Ventricular Fibrillation in Brugada Syndrome: The Role of Repolarization Heterogeneity.
39624901,2024,Artificial Intelligence-Based Feature Analysis of Pulmonary Vein Morphology on Computed Tomography Scans and Risk of Atrial Fibrillation Recurrence After Catheter Ablation: A Multi-Site Study.
39611270,2024,Pulsed Field Ablation of Paroxysmal Supraventricular Tachycardia: A Prospective Multicenter Single-Arm Study in China.
39611258,2024,"Electrophysiological Phenotype-Genotype Study of Sustained Monomorphic Ventricular Tachycardia in Inherited, High Arrhythmic Risk, Left Ventricular Cardiomyopathy."
39611253,2024,"Lesion Morphometry of the Pentaspline Pulsed Field Ablation Catheter: Understanding Catheter Pose, Rotation, and Dosing."
39611251,2024,Comparison of Procedural Outcomes of Lumenless Fixed-Helix Versus Stylet-Driven Extendable-Helix Lead Systems in Left Bundle Branch Pacing: COMPARE LBBP.
39601164,2024,His-Ventricular Interval and Incident Pacemaker Implant in Over 3000 Ambulatory Patients Undergoing Invasive Electrophysiologic Procedures.
39601146,2024,Antithrombotic Strategies When Using Epicardial Carbon Dioxide Insufflation During Percutaneous Epicardial Access.
39601141,2024,"Self-Administered Etripamil Nasal Spray Relieved Symptoms, Decreased Heart Rate, and Reduced Medical Interventions During Atrioventricular Nodal-Dependent Paroxysmal Supraventricular Tachycardia."
39601136,2024,Tumescent Local Anesthesia During Cardiac Implantable Electronic Device Implantation to Reduce Postoperative Pain.
39601134,2024,Hemolysis After Pulsed Field Ablation: The Role of Dose and Contact in an Acute Porcine Model.
39601122,2024,Pulsed Field Ablation as First-Line Therapy for Atrial Fibrillation: A Substudy of the EU-PORIA Registry.
39523938,2024,"Desmoplakin Cardiomyopathy in Pediatric Patients: A Distinct, Underrecognized Cohort of Arrhythmogenic Cardiomyopathy."
39498566,2024,Atrial Topology for a Unified Understanding of Typical and Atypical Flutter.
39445440,2024,Using Atrial Fibrillation Burden Trends and Machine Learning to Predict Near-Term Risk of Cardiovascular Hospitalization.
39445430,2024,Performance of Atrial Fibrillation Burden Trends for Stroke Risk Stratification.
39440448,2024,Impact of Being Underweight on the Safety and Efficacy of Atrial Fibrillation Ablation: An Analysis From the Japanese Catheter Ablation Registry.
39440428,2024,Multicenter Hemodynamic Assessment of the LOT-CRT Strategy: When Does Combining Left Bundle Branch Pacing and Coronary Venous Pacing Enhance Resynchronization?: Primary Results of the CSPOT Study.
39435536,2024,Exercise Training Improves Cognitive Function and Neurovascular Control: A Secondary Analysis of the Exercise Training in Heart Failure With Reduced Ejection Fraction and Permanent Atrial Fibrillation: A Randomized Clinical Trial.
39429133,2024,Resuscitated Sudden Cardiac Arrest as the Initial Presentation of Hypertrophic Cardiomyopathy.
39355913,2024,Plasma Proteomic Insights for Identification of Novel Predictors and Potential Drug Targets in Atrial Fibrillation: A Prospective Cohort Study and Mendelian Randomization Analysis.
39328064,2024,Oral Anticoagulation and Factor VIII Replacement Therapy in Patients With Hemophilia Undergoing Pulsed-Field or Radiofrequency Catheter Ablation for Atrial Fibrillation.
39324275,2024,Incidence and Predictors of Pacing-Induced Right Ventricular Cardiomyopathy.
39324274,2024,Pulsed Field Ablation: The Temptation for More While Keeping It Safe.
39319451,2024,Ablating the Limits: Catheter Ablation of Ventricular Tachycardia in Cardiac Amyloid Patients.
39301716,2024,Incidental Premature Ventricular Contractions in Young Athletes: Shape and Size (of Premature Ventricular Contractions burden) Matter.
39234745,2024,Focal Pulsed Field Ablation for Premature Ventricular Contractions: A Multicenter Experience.
39234741,2024,Roles of Atrial Arrhythmias in Triggering Torsade de Pointes in Patients With Acquired Long QT Syndrome.
39212069,2024,Characterization and Clinical Significance of Hemolysis After Pulsed Field Ablation for Atrial Fibrillation: Results of a Multicenter Analysis.
39212055,2024,c-Src Is Responsible for Mitochondria-Mediated Arrhythmic Risk in Ischemic Cardiomyopathy.
39212041,2024,FABP4 Enhances Lipidic and Fibrotic Cardiac Structural and CaDynamic Changes.
39193774,2024,Classification of Premature Ventricular Contractions in Athletes During Routine Preparticipation Exams.
39193756,2024,Elimination of Epicardial Scar-Related Ventricular Tachycardia With Endocardial Pulsed Field Ablation: First Clinical Report.
39193754,2024,Whole-Heart Histological and Electroanatomic Assessment of Postinfarction Cardiac Magnetic Resonance Imaging Scar and Conducting Channels.
39193723,2024,Coronary Vasospasm During Isthmus Pulsed Field Ablation With Wide Area Focal Catheter.
39193716,2024,Outcomes of Atrial Fibrillation Ablation in Heart Failure Subtypes.
