PMID,Year,Title
41854990,2026,"Automated analysis of electrogram characteristics in baseline rhythm can distinguish isthmus regions and segments in reentrant ventricular tachycardia."
41854989,2026,"High-pass filtering sharpens local signal discrimination by attenuating far-field potentials in VARIPULSE Mapping."
41851355,2026,"Correction: Ablation of manifest accessory pathways in pediatric patients: comparison between conventional and non&#x2011;radiological navigation techniques."
41848976,2026,"Decremental evoked potentials' sites characterized by low voltage and consistent electrograms amplitude in patients with post-infarction ventricular tachycardia."
41848975,2026,"Intracardiac versus transesophageal echocardiography in atrial fibrillation ablation: a systematic review and meta-analysis."
41848974,2026,"The role of 4D ICE imaging for concomitant PFA and LAAC: a procedural workflow."
41843238,2026,"Comparing GLP-1 agonists versus other weight loss interventions on risk of atrial fibrillation recurrence after catheter ablation: a meta-analysis."
41843237,2026,"Temperature as a ""hidden dose"" in pulsed field ablation: toward temperature-aware workflows and reproducible reporting."
41843236,2026,"Left ventricular septal and non-selective left bundle branch pacing reduce right ventricular and interventricular dyssynchrony in patients with right bundle branch block."
41843235,2026,"Sex-based differences in the association between epicardial adipose tissue quantity and rates of atrial fibrillation recurrence after pulmonary vein isolation in patients with heart failure."
41824249,2026,"Wide QRS tachycardia following atrial flutter: what is the mechanism?"
41824248,2026,"Dual-energy lattice-tip catheter for posterior mitral line ablation: acute efficacy and 1-year outcomes."
41817908,2026,"Outcomes of catheter ablation for atrial fibrillation in octogenarians: a systematic review and meta-analysis."
41817907,2026,"Efficacy and safety of a novel pulsed field ablation system in paroxysmal atrial fibrillation."
41811614,2026,"Left atrial anterior wall flutter: clinical, anatomical, and electrophysiological characteristics."
41806226,2026,"One year outcomes of a fluoroless pulsed field ablation approach for atrial fibrillation."
41801608,2026,"Empiric superior vena cava isolation in atrial fibrillation ablation: an updated meta-analysis."
41801607,2026,"Hybrid versus endocardial ablation for persistent atrial fibrillation: a systematic review and Bayesian meta-analysis."
41793612,2026,"Interventricular conduction delay predicts CRT response: a comparative evaluation study between biventricular pacing and conduction system pacing."
41790397,2026,"Clinical indications for conduction system pacing in routine practice: 2025 survey from the Home Monitoring Expert Alliance."
41784922,2026,"Correction: Repeat procedures after pulsed field ablation for atrial fibrillation: tertiary centre experience and meta-analysis of observational studies."
41762383,2026,"The impact of sodium glucose cotransporter-2 inhibitors on ventricular arrhythmia in patients with implantable cardioverter-defibrillators: a meta analysis."
41758458,2026,"Association of mechanical circulatory support use with inpatient outcomes in patients undergoing ventricular tachycardia ablation."
41739330,2026,"Psychological trauma and health-related quality of life following ventricular tachycardia ablation."
41729358,2026,"Focal-bipolar pulsed field ablation as a bailout strategy for radiofrequency-resistant atrioventricular nodal reentrant tachycardia."
41729357,2026,"Performance of automatic capture confirmation algorithm in a large cohort of pacemaker patients with left bundle branch area pacing."
41729356,2026,"Impact of underlying kidney disease on the outcomes of cardiac implantable electronic devices in patients with heart failure."
41718957,2026,"Functional mapping identifies early arrhythmogenic substrate in recurrent atrial fibrillation."
41718956,2026,"Feasibility and acute outcomes of cavotricuspid isthmus ablation using the circular-array pulsed field system."
41718955,2026,"Efficacy and safety of ventricular tachycardia ablation versus antiarrhythmics in ischemic cardiomyopathy: a network meta-analysis."
41712170,2026,"Variable-loop circular vs. Pentaspline catheter: hemolysis outcomes in pulsed-field ablation procedures for atrial fibrillation."
41712169,2026,"Immediate vs delayed left bundle branch block after transcatheter aortic valve replacement: incidence and risk factors for permanent pacemaker implantation."
41712168,2026,"Outcomes of individual DOACs vs. VKAs in AF patients with frailty: a systematic review and meta-analysis."
41712167,2026,"Empiric superior vena cava isolation during first-time catheter ablation for paroxysmal atrial fibrillation: a systematic review and meta-analysis of randomized trials."
41712166,2026,"Ventricular tachycardia exit site location within myocardial reinnervation zones predicts hemodynamic stability in ischemic cardiomyopathy."
41712165,2026,"Repeat procedures after pulsed field ablation for atrial fibrillation: tertiary centre experience and meta-analysis of observational studies."
41712164,2026,"Planned anatomy-guided dual-sided (""Sandwich"") ablation improves recurrence-free survival in idiopathic premature ventricular contractions: a propensity-matched cohort study."
41701461,2026,"Idiopathic ventricular arrhythmias arising from the superior para-septal region."
41701460,2026,"Ablation of manifest accessory pathways in pediatric patients: comparison between conventional and non&#x2011;radiological navigation techniques."
41697582,2026,"Correction: Effect of SGLT2 inhibitors on atrial fibrillation recurrence after catheter ablation in patients with type 2 diabetes in the United States: a TriNetX database study."
41678074,2026,"From imaging to therapy: a novel photon-counting CT method for patient-specific image modeling and individualized atrial ablation strategies."
41678073,2026,"Dual-Chamber leadless pacemaker pacing as a potential strategy in isolated left superior Vena Cava."
41670875,2026,"Evaluation of ablation index-guided linear lesions formation for left atrial arrhythmia treatment."
41665710,2026,"Prevalence of atrial fibrillation and conduction abnormalities in Chagas disease: a systematic review and an updated meta-analysis."
41636951,2026,"Thermal preconditioning of targeted tissue enhances pulsed field ablation lesions."
41627708,2026,"Impact of physical activity on atrial fibrillation recurrence following catheter ablation."
41609948,2026,"Roof-dependent atrial tachycardia after pulsed field ablation-mechanistic insights and predictive modeling for optimized ablation strategies: an ultra-high-density mapping study."
41604070,2026,"Complete atrioventricular block during pulse field ablation of the anterior mitral line."
41586997,2026,"Ventricular tachycardia in mid-ventricular obstructive hypertrophy: electrophysiological and pathological findings, and optimal surgical procedure."
41579252,2026,"Left bundle branch area pacing in patients with and without interventricular septal hypertrophy: a systemic review and meta-analysis."
41579251,2026,"Biatrial cardioneuroablation guided by robotic magnetic navigation and artificial intelligence-based mapping in vagal bradyarrhythmias: A controlled observational study."
41579250,2026,"Lesion characteristics after pulsed-field ablation in patients with paroxysmal atrial fibrillation and a left common ostium (PFALCO RE-MAP STUDY)."
41575721,2026,"Real-world strategies for pulsed field ablation using a variable-loop circular catheter: a compendium of best practices from early adopters."
41575720,2026,"Real word data with no evidence for additional left atrial substrate modification at first PVI procedure in patients with persistent atrial fibrillation - Results from the German Ablation registry."
41575719,2026,"Role of concomitant endomyocardial biopsy in non-ischemic cardiomyopathy with ventricular arrhythmias."
41575718,2026,"Impact of hiatal hernia on clinical outcomes of rhythm control of atrial fibrillation."
41575717,2026,"Left bundle branch area pacing decreased the pressure gradient and severity of tricuspid regurgitation compared with right ventricular pacing."
41557090,2026,"Impact of frailty on outcomes following catheter ablation for ventricular tachycardia: a propensity-score matched analysis."
41543781,2026,"Predictors of arrhythmia recurrence after cryoballoon ablation in paroxysmal atrial fibrillation: a comparative analysis from the CONTRAST-CRYO trial."
41543780,2026,"Low lateral right atrial scar: implications for the diagnosis of cavotricuspid isthmus block following ablation for atrial flutter."
41543779,2026,"Left and right atrial flutter ablation guided by the volt balloon-in-basket pulsed field ablation system."
41538114,2026,"Immortal time bias in a study of sodium-glucose cotransporter-2 inhibitors in ventricular tachycardia ablation."
41538113,2026,"Exploring the association of electrocardiographic markers and arrhythmic risk in hypertrophic cardiomyopathy: A systematic review and meta-analysis."
41538112,2026,"Evaluation of subcutaneous implantable cardioverter defibrillator eligibility in ventricularly paced patients during rest and exercise: a prospective observational study."
41533323,2026,"Pulse field ablation in patients with paroxysmal and persistent atrial fibrillation using the circular multielectrode array catheter: first outcome data in a real-world prospective study."
41533322,2026,"Gender-specific cardiac features in Andersen-Tawil syndrome: a comprehensive meta-analysis of case reports and series."
41521379,2026,"The extent of pulmonary vein electrical connection and sex are independent predictors of the mechanistic role of pulmonary veins in persistent atrial fibrillation."
41504825,2026,"Cardioneuroablation in the management of neurocardiogenic syncope with extracranial validation: efficacy and effects on the regulation of the cardiac autonomic system - a combined retrospective-prospective cohort study."
41504824,2026,"Outflow tract premature ventricular contraction ablation via an azygos continuation in a patient with interrupted inferior vena cava."
41498862,2026,"Procedural and short-term performance outcomes of dual-chamber leadless pacemakers from a single-center experience."
41498861,2026,"Electrographic flow (EGF) mapping reveals sex-based differences in EGF patterns with women concentrated in phenotypes that benefit from EGF-guided ablation."
41493516,2026,"GLP-1 receptor agonist therapy is associated with reduced atrial fibrillation recurrence after catheter ablation: a meta-analysis."
41491358,2026,"Pre-ablation rate control therapy and direct-to-catheter ablation in patients with persistent atrial fibrillation: A DECAAF II subanalysis."
41489711,2026,"Impact of baroreflex activation on medical therapy optimization in heart failure: A single-center experience with electrophysiologist-led program."
41483053,2026,"Comparison of left bundle branch area pacing and biventricular pacing for atrioventricular block with heart failure and mild-to-moderately reduced left ventricular systolic function: design and rationale of the BLOCK NAGOYA randomized clinical trial."
41483052,2026,"First-in-human use of the dual-energy SMARTTOUCH&#x2122; SF radiofrequency and pulsed field ablation catheter for ventricular arrhythmia treatment."
41457203,2025,"Correction: Peri&#x2011;procedural anesthesia and patient pain experience in pulmonary vein isolation by means of very high&#x2011;power short&#x2011;duration radiofrequency ablation."
41452497,2025,"Comparative outcomes after atrial fibrillation catheter ablation in patients with cardiac amyloidosis: a multicenter propensity-matched analysis."
41452496,2025,"Optimizing electrode spacing of a pentaspline pulsed field ablation catheter for high-precision 3D mapping."
41432857,2025,"One procedure, dual protection: rethinking rhythm and stroke prevention in atrial fibrillation."
41430017,2025,"Atrial arrhythmia ablation in myotonic muscular dystrophy patients: a single institution experience."
41428032,2025,"Procedural outcomes of single versus double transeptal access for ablation of atrial fibrillation: Data from the NCDR Afib ablation registry."
41420723,2025,"The effect of inter-pulse delay on lesion size: a step towards demystifying pulsed field ablation."
41410862,2025,"In vivo mapping of human polymorphic ventricular tachycardia."
41410861,2025,"The prevalence, distribution and ablation of non-pulmonary vein triggers in older patients with paroxysmal atrial fibrillation."
41405664,2025,"Heat and gas during pulsed field ablation: silent menace or innocent bystander?"
41405663,2025,"Comparison of outcomes after ablation of atrial fibrillation in patients with heart failure with preserved versus reduced ejection fraction: a US retrospective cohort analysis."
41388213,2025,"Mitral regurgitation and in-hospital outcomes of percutaneous left atrial appendage closure."
41385172,2025,"Volume retention after left atrial appendage occlusion: incidence and risk factors."
41385171,2025,"Impact of intravenous atropine bolus on eye pupil diameter and autonomic function in patients evaluated for cardioneuroablation."
41364302,2025,"PVC termination time: a novel real-time predictor of ablation success."
41361158,2025,"High-density electroanatomic mapping-guided ablation in AVNRT: the role of slow pathway late activation mapping technique."
41359235,2025,"Correction: Heat and gas during pulsed field ablation: silent menace or innocent bystander?"
41359234,2025,"A single centre experience of pulsed field ablation for atrial fibrillation using the Medtronic PulseSelect System: an analysis of the first 100 patients."
41359233,2025,"Comparative spatiotemporal neuromodulation effect between pulsed field and cryoballoon ablation for atrial fibrillation."
41359232,2025,"Pulsed field ablation and the risk of hemolysis-driven acute kidney injury: a systematic review and meta-analysis."
41351763,2025,"Clinical study on the application of two-dimensional speckle tracking imaging to evaluate the atrial synchrony of Bachmann's bundle pacing in patients with sick sinus syndrome."
41351762,2025,"Cardioprotective effects of Sodium-Glucose cotransporter-2 inhibitors in patients undergoing ventricular tachycardia (VT) ablation: a propensity-matched cohort study."
41342992,2025,"Strategy for pacemaker implantation following transcatheter tricuspid valve replacement: A real world single centre experience."
41329460,2025,"Ablation in too deep: intramural hematoma as a rare complication of endo-epicardial VT ablation."
41307858,2025,"Heat and gas during pulsed field ablation: silent menace or innocent bystander?"
41288919,2025,"Rescue upon rescue: ventricular tachycardia ablation using cerebral protection device in a patient with left ventricular thrombus associated with mitral valve transcatheter repair."
41288918,2025,"Unraveling ventricular fibrillation: insights from ICD electrogram-based purkinje mapping to guide VF ablation."
41284114,2025,"Electromechanical wave imaging vs electrocardiographic imaging: a direct comparison of non-invasive ventricular activation mapping modalities."
41269506,2025,"Cardiac tamponade after ICD implantation due to septal misrecognition in arrhythmogenic right ventricular cardiomyopathy."
41269505,2025,"Unintended lesion formation and conduction block in the posterior left atrium during pulmonary vein isolation using a pentaspline pulsed field ablation catheter."
41269504,2025,"Comment on 'Cost-effective CRT using dual-chamber generators in patients without atrial pacing need'."
41269503,2025,"Pulsed field ablation for paroxysmal supraventricular tachycardia: a systematic review and single-arm meta-analysis."
41264186,2025,"Pulsed-field ablation for refractory typical atrial flutter resistant to multiple radiofrequency ablations: A technical report."
41258275,2025,"Outcomes of left atrial appendage occlusion with atrial fibrillation ablation: a real-world analysis from the National Inpatient Sample database."
41258274,2025,"Vein of Marshall 3D-electroanatomical mapping system reconstruction."
41258273,2025,"Procedural and clinical outcomes of pulsed field ablation for atrial fibrillation in female patients: an observational study at a large tertiary centre in Australia."
41258272,2025,"Assessing modified chest leads as a substitute for electrophysiological systems in left bundle branch area pacing."
41258271,2025,"Preprocedural M2-muscarinic acetylcholine receptor autoantibody levels predict left atrial low-voltage area severity in atrial fibrillation undergoing catheter ablation."
41240203,2025,"Beyond the badge: quantitative insights of skill gaps in licensed early-career cardiac device implanters and evidence-based pathways to proficiency."
41239024,2025,"Left bundle branch area pacing or conventional cardiac resynchronization therapy: an Electrophysiology-guided tailored approach."
41231344,2025,"Analysis of reconduction after cavotricuspid isthmus ablation based on computed tomography anatomy and procedural factors with emphasis on catheter stability."
41231343,2025,"Comparison of transjugular and transfemoral approaches for leadless pacemaker implantation in Asian patients: an exploratory study."
41231342,2025,"Safety and effectiveness of zero fluoroscopy procedures using a novel dual-energy ablation catheter."
41231341,2025,"Catheter ablation in patients with atrial fibrillation and cancer: a systematic review and updated meta-analysis."
41222769,2025,"Utilizing stored implanted cardiac defibrillator electrograms to target localized fascicular denetworking in catheter ablation of ventricular fibrillation."
41196540,2025,"Wide-Antral pulmonary vein isolation in patients undergoing atrial fibrillation ablation with a Single-Shot technique: rationale and design of the WIDER-PVI trial."
41191315,2025,"A predictive model for esophageal thermal injury following atrial fibrillation ablation : Risk tool for esophageal thermal injury."
41188505,2025,"Fascicular tachycardia ablation using optrell mapping catheter: a case report."
41186897,2025,"Cost-effective CRT using dual-chamber generators in patients without atrial pacing need."
41182671,2025,"Left bundle branch area pacing electrode-guided ventricular tachycardia ablation in a patient with mechanical double valve replacement: an unusual way to reach to the left ventricle."
41148558,2025,"Four devices, one solution: gold-coated cardiac resynchronization therapy with a defibrillator in a patient with titanium hypersensitivity."
41144125,2025,"Retrograde coronary venous ethanol ablation via the irrigated ablation catheter for refractory left ventricular summit arrhythmias."
41144124,2025,"Advances in VT ablation for arrhythmogenic cardiomyopathy: evidence, mapping and ablation strategies, and predictive factors."
41134438,2025,"Effect of SGLT2 inhibitors on atrial fibrillation recurrence after catheter ablation in patients with type 2 diabetes in the United States: a TriNetX database study."
41129023,2025,"When low is not low enough: zero-fluoroscopy atrial fibrillation ablation using the VARIPULSE&#x2122; pulsed field system-a&#xa0;prospective single-center study."
41129022,2025,"The impact of dapagliflozin on left atrial functions and recurrence in non-diabetic patients in the early post-cryoablation period."
41129021,2025,"Biochemical evidence and clinical significance of hemolysis following catheter ablation with a lattice-tip PFA catheter."
41123832,2025,"Evaluation of variable inter-pulse delay and timing on pulsed field ablation lesion characteristics."
41118045,2025,"Validation of an automated premature ventricular contraction mapping algorithm."
41108480,2025,"Obstructive sleep apnea screening performance of the STOP-BANG questionnaire and a home sleep apnea test device in atrial fibrillation ablation candidates."
41099985,2025,"Circular over-the-wire pulsed field ablation for atrial fibrillation: differences in outcomes between conscious sedation or general anesthesia."
41099984,2025,"Microbubble and thermal profile of an eight-spline pulsed field ablation system in a pre-clinical model."
41099983,2025,"Initial experience utilizing the right internal jugular vein access for implantation of retrievable leadless pacemakers: safety, efficacy, and efficiency."
41091364,2025,"Superior vena cava isolation with 3D mapping using a novel balloon-in-basket pulsed field ablation catheter."
41091363,2025,"Outcomes of patients with cardiogenic shock and atrial fibrillation receiving pulmonary vein isolation or AV node ablation and cardiac resynchronization."
41085945,2025,"Efficacy of leadless left ventricular endocardial stimulation for non-responders to cardiac resynchronization therapy."
41085944,2025,"Isochronal late activation mapping in ischemic scar VT: an independent validation using intraoperative mapping."
41082133,2025,"Atrial to brain natriuretic peptide ratio as a marker of atrial remodeling severity and post-ablation recurrence risk in atrial fibrillation patients with left atrial enlargement."
41071514,2025,"Enhanced mapping and targeting of ganglionated plexi using peak frequency analysis in cardioneuroablation: a study in autonomic cardiac disorders."
41066058,2025,"Catheter Design Matters: Hemolysis and Renal Function after Pulsed Field Ablation with Balloon-in-Basket vs. Pentaspline Systems."
41066057,2025,"The spatial ventricular gradient is a non-invasive, vectorcardiographic correlate of cardiac fibrosis."
41055857,2025,"Innovative radiation protection system enables reduction in the weight of lead aprons during electrophysiological procedures."
41051440,2025,"Worldwide data analysis of BIOTRONIK ICD and CRT-D battery longevity."
41051439,2025,"Cardiac phase variability in pulmonary root geometry: implications for electrophysiological mapping and ablation."
41042294,2025,"A randomized controlled trial of two pulsed field ablation systems for paroxysmal atrial fibrillation: the DUAL-PULSE trial rationale and design."
41042293,2025,"Conventional pulsed-field ablation versus pulsed-field ablation with non-integrated three-dimensional mapping for paroxysmal and persistent atrial fibrillation ablation."
41037191,2025,"Effectiveness of dynamic atrioventricular delay optimization in CRT patients across different physiological conditions."
41026441,2025,"Efficacy and safety of left atrial appendage occlusion for atrial fibrillation in patients with a history of prior intracranial hemorrhage: a systematic review and meta-analysis of observational studies."
41021212,2025,"Left bundle branch area pacing in a patient with persistent left superior vena cava."
41014389,2025,"Atrial bipolar voltage analysis to assess vein of Marshall ethanol infusion acute effectiveness and its implication in predicting mitral isthmus block."
40993308,2025,"Impact of frailty on outcomes after ventricular tachycardia ablation: A prospective observational study."
40991183,2025,"Depression and inflammatory markers in patients undergoing ICD implantation."
40986140,2025,"Older age is not an independent predictor of syncope recurrence following cardioneuroablation for reflex syncope."
40974470,2025,"Gastroparesis as a potential complication of pentaspline pulsed field ablation without endoscopic esophageal injury."
40944858,2025,"""Poor man's"" left bundle branch area pacing as a bailout strategy: a case series and a practical guide of stylet-driven LBBAP without sheath support."
40928625,2025,"Indirect treatment comparison of two pulsed field ablation systems for the treatment of persistent atrial fibrillation."
40924256,2025,"Assessing the role of ICD in Chagas heart disease: a systematic review, meta-analysis, and meta-regression."
40920302,2025,"Comparison of artificial intelligence-adjudicated spatiotemporal dispersion in spontaneous vs. induced atrial fibrillation among patients with persistent AF."
40913696,2025,"Bipolar radiofrequency ablation for refractory scar-related interatrial septal tachycardias: a multicenter study."
40913695,2025,"Comparison of a guidewire with an uninsulated tip versus dedicated radiofrequency wire with discrete electrode for energy-based transseptal puncture: a pre-clinical study."
40890393,2025,"Virtual screens for cardiac ablation procedures in augmented reality."
40884735,2025,"Pulmonary vein isolation versus focused ganglionic plexus ablation: a meta-analysis of randomized controlled trials."
40859067,2025,"Intracardiac echocardiography for left ventricular diastolic function assessment during atrial fibrillation ablation."
40859066,2025,"Atrial fibrillation ablation with a bidirectional block of the left atrial band."
40848210,2025,"Clockwise ""Mitral Isthmus Block"" complicating ablation of left free wall accessory pathways - two cases and review of the literature."
40848209,2025,"Clinical outcomes of pulmonary vein isolation versus antiarrhythmic drugs as first-line therapy for atrial fibrillation: a propensity score-matched analysis."
40841460,2025,"Evaluation of averaged impedance drop percent as a real-time parameter for safe and effective prolonged radiofrequency ablation using the TactiFlex SE catheter: an ex vivo study."
40817152,2025,"Lessons learned from the first in human sequential colocalized PFA and RF lesions."
40810875,2025,"Atrial fibrillation and flutter conversion with pulsed electric field delivery: preclinical proof of concept."
40810874,2025,"Long-term outcome of catheter ablation of left fascicular ventricular arrhythmias."
40794127,2025,"Comparison of contact force sensing and non-contact force sensing catheters in ischemic cardiomyopathy patients with high ventricular arrhythmia burden."
40788427,2025,"Trends in atrial fibrillation-related mortality among adults under 65&#xa0;years in the USA."
40788426,2025,"Use of S-ICD tunneling tool for percutaneous epicardial access during ventricular tachycardia ablation."
40788425,2025,"Rapid staining protocol for electroporated potato models: a novel approach for evaluating pulsed field ablation lesions."
